draft_year,pick,player,Rd,Tm,College,ws_career,ws_first4,n_seasons_first4,first_season,pos,age_at_draft,matched
2011,4,Tristan Thompson,1,CLE,Texas,49.3,18.8,4,2012.0,PF,20.0,True
2011,5,Jonas Valančiūnas,1,TOR,,87.6,18.799999999999997,3,2013.0,C,19.0,True
2011,6,Jan Veselý,1,WAS,,4.0,4.0,3,2012.0,PF,21.0,True
2011,7,Bismack Biyombo,1,SAC,,33.3,9.2,4,2012.0,C,19.0,True
2011,8,Brandon Knight,1,DET,Kentucky,11.6,9.7,4,2012.0,PG,20.0,True
2011,9,Kemba Walker,1,CHA,UConn,59.8,14.7,4,2012.0,PG,21.0,True
2011,10,Jimmer Fredette,1,MIL,BYU,2.2,2.4000000000000004,4,2012.0,PG,22.0,True
2011,11,Klay Thompson,1,GSW,Washington State,57.6,21.5,4,2012.0,SG,21.0,True
2011,12,Alec Burks,1,UTA,Colorado,31.7,7.4,4,2012.0,SG,20.0,True
2011,13,Markieff Morris,1,PHO,Kansas,27.3,14.2,4,2012.0,PF,22.0,True
2011,14,Marcus Morris,1,HOU,Kansas,39.4,9.8,4,2012.0,PF,22.0,True
2011,15,Kawhi Leonard,1,IND,San Diego State,111.9,28.0,4,2012.0,SF,20.0,True
2011,16,Nikola Vučević,1,PHI,USC,84.3,18.9,4,2012.0,C,21.0,True
2011,17,Iman Shumpert,1,NYK,Georgia Tech,12.9,7.8,4,2012.0,PG,21.0,True
2011,18,Chris Singleton,1,WAS,Florida State,2.3,2.2,3,2012.0,SF,22.0,True
2011,19,Tobias Harris,1,CHA,Tennessee,80.6,12.2,4,2012.0,SF,19.0,True
2011,20,Donatas Motiejūnas,1,MIN,,7.1,6.8,3,2013.0,PF,21.0,True
2011,21,Nolan Smith,1,POR,Duke,-0.8,-0.8,2,2012.0,PG,23.0,True
2011,22,Kenneth Faried,1,DEN,Morehead State University,38.8,24.5,4,2012.0,PF,22.0,True
2011,23,Nikola Mirotić,1,HOU,,20.8,5.7,1,2015.0,PF,20.0,True
2011,24,Reggie Jackson,1,OKC,Boston College,36.3,12.4,4,2012.0,PG,21.0,True
2011,25,MarShon Brooks,1,BOS,Providence,3.3,2.5,3,2012.0,SG,23.0,True
2011,26,Jordan Hamilton,1,DAL,Texas,3.0,2.8000000000000003,4,2012.0,SF,21.0,True
2011,27,JaJuan Johnson,1,NJN,Purdue,0.2,0.2,1,2012.0,PF,22.0,True
2011,28,Norris Cole,1,CHI,Cleveland State University,3.0,3.2,4,2012.0,PG,23.0,True
2011,29,Cory Joseph,1,SAS,Texas,32.1,8.3,4,2012.0,PG,20.0,True
2011,30,Jimmy Butler,1,CHI,Marquette,129.4,26.4,4,2012.0,SG,22.0,True
2011,31,Bojan Bogdanović,3,MIA,,37.6,2.4,1,2015.0,SF,22.0,True
2011,32,Justin Harper,3,CLE,Richmond,-0.3,-0.3,1,2012.0,PF,22.0,True
2011,33,Kyle Singler,3,DET,Duke,10.0,8.7,3,2013.0,SF,23.0,True
2011,34,Shelvin Mack,3,WAS,Butler,10.3,4.8,4,2012.0,PG,21.0,True
2011,35,Tyler Honeycutt,3,SAC,UCLA,-0.1,-0.1,2,2012.0,SF,21.0,True
2011,36,Jordan Williams,3,NJN,Maryland,1.3,1.3,1,2012.0,C,21.0,True
2011,37,Trey Thompkins,3,LAC,Georgia,0.0,0.0,1,2012.0,C,21.0,True
2011,38,Chandler Parsons,3,HOU,Florida,28.9,23.5,4,2012.0,SF,23.0,True
2011,39,Jeremy Tyler,3,CHA,,0.3,0.19999999999999996,3,2012.0,C,20.0,True
2011,40,Jon Leuer,3,MIL,Wisconsin,13.2,4.9,4,2012.0,PF,22.0,True
2011,41,Darius Morris,3,LAL,Michigan,-0.3,-0.4,4,2012.0,PG,21.0,True
2011,42,Dāvis Bertāns,3,IND,,18.6,0.0,0,,,,False
2011,43,Malcolm Lee,3,CHI,UCLA,0.4,0.5,3,2012.0,SG,21.0,True
2011,44,Charles Jenkins,3,GSW,Hofstra,0.5,0.5,2,2012.0,PG,22.0,True
2011,45,Josh Harrellson,3,NOH,Kentucky,2.1,2.0999999999999996,3,2012.0,PF,22.0,True
2011,46,Andrew Goudelock,3,LAL,College of Charleston,0.0,0.1,2,2012.0,SG,23.0,True
2011,47,Travis Leslie,3,LAC,Georgia,0.1,0.1,1,2012.0,SG,21.0,True
2011,48,Keith Benson,3,ATL,Oakland,0.0,0.0,1,2012.0,C,23.0,True
2011,49,Josh Selby,3,MEM,Kansas,-0.7,-0.7,2,2012.0,PG,20.0,True
2011,50,Lavoy Allen,3,PHI,Temple,13.8,8.4,4,2012.0,PF,22.0,True
2011,51,Jon Diebler,3,POR,Ohio State,,0.0,0,,,,False
2011,52,Vernon Macklin,3,DET,Florida,0.5,0.5,1,2012.0,C,25.0,True
2011,53,DeAndre Liggins,3,ORL,Kentucky,1.6,0.6,3,2012.0,SF,23.0,True
2011,54,Milan Mačvan,3,CLE,,,0.0,0,,,,False
2011,55,E'Twaun Moore,3,BOS,Purdue,14.8,2.9,4,2012.0,PG,22.0,True
2011,56,Chukwudiebere Maduabum,3,LAL,,,0.0,0,,,,False
2011,57,Tanguy Ngombo,3,DAL,,,0.0,0,,,,False
2011,58,Ater Majok,3,LAL,,,0.0,0,,,,False
2011,59,Ádám Hanga,3,SAS,,,0.0,0,,,,False
2011,60,Isaiah Thomas,3,SAC,Washington,45.3,23.1,4,2012.0,PG,22.0,True
2012,1,Anthony Davis,1,NOH,Kentucky,120.1,37.7,4,2013.0,PF,19.0,True
2012,2,Michael Kidd-Gilchrist,1,CHA,Kentucky,21.0,9.6,4,2013.0,SF,19.0,True
2012,3,Bradley Beal,1,WAS,Florida,58.4,13.4,4,2013.0,SG,19.0,True
2012,4,Dion Waiters,1,CLE,Syracuse,8.8,5.7,4,2013.0,SG,21.0,True
2012,5,Thomas Robinson,1,SAC,Kansas,4.6,3.6,4,2013.0,PF,21.0,True
2012,6,Damian Lillard,1,POR,Weber State,118.4,35.2,4,2013.0,PG,22.0,True
2012,7,Harrison Barnes,1,GSW,UNC,66.4,17.6,4,2013.0,SF,20.0,True
2012,8,Terrence Ross,1,TOR,Washington,25.0,11.100000000000001,4,2013.0,SG,21.0,True
2012,9,Andre Drummond,1,DET,UConn,80.0,29.5,4,2013.0,C,19.0,True
2012,10,Austin Rivers,1,NOH,Duke,15.2,2.9,4,2013.0,SG,20.0,True
2012,11,Meyers Leonard,1,POR,Illinois,15.8,8.0,4,2013.0,C,20.0,True
2012,12,Jeremy Lamb,1,HOU,UConn,26.8,7.800000000000001,4,2013.0,SF,20.0,True
2012,13,Kendall Marshall,1,PHO,UNC,1.0,1.0,4,2013.0,PG,21.0,True
2012,14,John Henson,1,MIL,UNC,20.7,11.1,4,2013.0,PF,22.0,True
2012,15,Maurice Harkless,1,PHI,St. John's,23.0,8.399999999999999,4,2013.0,SF,19.0,True
2012,16,Royce White,1,HOU,Iowa State,0.0,0.0,1,2014.0,PF,21.0,True
2012,17,Tyler Zeller,1,DAL,UNC,17.1,12.799999999999999,4,2013.0,C,23.0,True
2012,18,Terrence Jones,1,HOU,Kentucky,14.7,12.5,4,2013.0,PF,21.0,True
2012,19,Andrew Nicholson,1,ORL,St. Bonaventure,3.8,4.0,4,2013.0,PF,23.0,True
2012,20,Evan Fournier,1,DEN,,30.5,10.2,4,2013.0,SG,20.0,True
2012,21,Jared Sullinger,1,BOS,Ohio State,15.3,15.399999999999999,4,2013.0,PF,20.0,True
2012,22,Fab Melo,1,BOS,Syracuse,0.0,0.0,1,2013.0,C,22.0,True
2012,23,John Jenkins,1,ATL,Vanderbilt,3.0,2.7,4,2013.0,SG,21.0,True
2012,24,Jared Cunningham,1,CLE,Oregon State,0.2,0.2,4,2013.0,SG,21.0,True
2012,25,Tony Wroten,1,MEM,Washington,-1.3,-1.3,4,2013.0,SG,19.0,True
2012,26,Miles Plumlee,1,IND,Duke,10.6,8.8,4,2013.0,C,24.0,True
2012,27,Arnett Moultrie,1,MIA,Mississippi State,1.7,1.7,2,2013.0,PF,22.0,True
2012,28,Perry Jones,1,OKC,Baylor,1.7,1.7,3,2013.0,SF,21.0,True
2012,29,Marquis Teague,1,CHI,Kentucky,-0.9,-0.8,2,2013.0,PG,19.0,True
2012,30,Festus Ezeli,1,GSW,Vanderbilt,5.9,5.9,3,2013.0,C,23.0,True
2012,31,Jeff Taylor,3,CHA,Vanderbilt,1.3,1.2999999999999998,3,2013.0,SF,23.0,True
2012,32,Tomáš Satoranský,3,WAS,,17.9,0.0,0,,,,False
2012,33,Bernard James,3,CLE,Florida State,1.9,1.7999999999999998,3,2013.0,C,27.0,True
2012,34,Jae Crowder,3,CLE,Marquette,43.0,15.0,4,2013.0,SF,22.0,True
2012,35,Draymond Green,3,GSW,Michigan State,66.3,24.7,4,2013.0,SF,22.0,True
2012,36,Orlando Johnson,3,SAC,UC Santa Barbara,1.4,1.4,3,2013.0,SG,23.0,True
2012,37,Quincy Acy,3,TOR,Baylor,8.7,6.8,4,2013.0,PF,22.0,True
2012,38,Quincy Miller,3,DEN,Baylor,-0.1,-0.1,3,2013.0,PF,20.0,True
2012,39,Khris Middleton,3,DET,Texas A&M,58.2,16.4,4,2013.0,SG,21.0,True
2012,40,Will Barton,3,POR,Memphis,26.5,5.699999999999999,4,2013.0,SG,22.0,True
2012,41,Tyshawn Taylor,3,POR,Kansas,-0.9,-1.0,2,2013.0,PG,22.0,True
2012,42,Doron Lamb,3,MIL,Kentucky,0.1,0.09999999999999998,2,2013.0,SG,21.0,True
2012,43,Mike Scott,3,ATL,Virginia,16.8,9.4,4,2013.0,PF,24.0,True
2012,44,Kim English,3,DET,Missouri,0.2,0.2,1,2013.0,SG,24.0,True
2012,45,Justin Hamilton,3,PHI,LSU,3.7,1.6,2,2014.0,C,22.0,True
2012,46,Darius Miller,3,NOH,Kentucky,6.5,1.2,3,2013.0,SF,22.0,True
2012,47,Kevin Murphy,3,UTA,Tennessee Technological University,-0.3,-0.3,1,2013.0,SG,22.0,True
2012,48,Kostas Papanikolaou,3,NYK,,0.3,0.4,2,2015.0,SF,22.0,True
2012,49,Kyle O'Quinn,3,ORL,Norfolk State,17.8,7.1,4,2013.0,C,22.0,True
2012,50,İzzet Türkyılmaz,3,DEN,,,0.0,0,,,,False
2012,51,Kris Joseph,3,BOS,Syracuse,-0.1,-0.1,1,2013.0,SF,24.0,True
2012,52,Ognjen Kuzmić,3,GSW,,0.2,0.3,2,2014.0,C,22.0,True
2012,53,Furkan Aldemir,3,LAC,,1.4,1.4,1,2015.0,PF,21.0,True
2012,54,Tornike Shengelia,3,PHI,,-0.2,-0.1,2,2013.0,SF,21.0,True
2012,55,Darius Johnson-Odom,3,DAL,Marquette,-0.3,-0.30000000000000004,2,2013.0,SG,23.0,True
2012,56,Tomislav Zubčić,3,TOR,,,0.0,0,,,,False
2012,57,İlkan Karaman,3,NJN,,,0.0,0,,,,False
2012,58,Robbie Hummel,3,MIN,Purdue,1.9,1.9000000000000001,2,2014.0,SF,23.0,True
2012,59,Marcus Denmon,3,SAS,Missouri,,0.0,0,,,,False
2012,60,Robert Sacre,3,LAL,Gonzaga,2.4,2.4,4,2013.0,C,23.0,True
2013,1,Anthony Bennett,1,CLE,UNLV,0.5,0.5,4,2014.0,PF,20.0,True
2013,2,Victor Oladipo,1,ORL,Indiana,25.6,13.7,4,2014.0,PG,21.0,True
2013,3,Otto Porter Jr.,1,WAS,Georgetown,36.7,17.7,4,2014.0,SF,20.0,True
2013,4,Cody Zeller,1,CHA,Indiana,33.5,18.299999999999997,4,2014.0,C,21.0,True
2013,5,Alex Len,1,PHO,Maryland,23.9,7.9,4,2014.0,C,20.0,True
2013,6,Nerlens Noel,1,NOH,Kentucky,28.3,11.0,3,2015.0,C,19.0,True
2013,7,Ben McLemore,1,SAC,Kansas,9.0,4.0,4,2014.0,SG,20.0,True
2013,8,Kentavious Caldwell-Pope,1,DET,Georgia,49.2,14.399999999999999,4,2014.0,SG,20.0,True
2013,9,Trey Burke,1,MIN,Michigan,12.9,5.9,4,2014.0,PG,21.0,True
2013,10,CJ McCollum,1,POR,Lehigh,54.9,15.6,4,2014.0,SG,22.0,True
2013,11,Michael Carter-Williams,1,PHI,Syracuse,6.6,3.5,4,2014.0,PG,22.0,True
2013,12,Steven Adams,1,OKC,Pitt,63.7,20.0,4,2014.0,C,20.0,True
2013,13,Kelly Olynyk,1,DAL,Gonzaga,47.1,14.7,4,2014.0,C,22.0,True
2013,14,Shabazz Muhammad,1,UTA,UCLA,8.5,7.7,4,2014.0,SG,21.0,True
2013,15,Giannis Antetokounmpo,1,MIL,,125.8,26.9,4,2014.0,SF,19.0,True
2013,16,Lucas Nogueira,1,BOS,,6.0,4.4,3,2015.0,C,21.0,True
2013,17,Dennis Schröder,1,ATL,,34.2,7.7,4,2014.0,PG,20.0,True
2013,18,Shane Larkin,1,ATL,Miami (FL),4.4,3.0,3,2014.0,PG,21.0,True
2013,19,Sergey Karasev,1,CLE,,0.8,0.8999999999999999,3,2014.0,SF,20.0,True
2013,20,Tony Snell,1,CHI,New Mexico,18.5,7.8,4,2014.0,SG,22.0,True
2013,21,Gorgui Dieng,1,UTA,Louisville,30.7,18.700000000000003,4,2014.0,C,24.0,True
2013,22,Mason Plumlee,1,BRK,Duke,58.4,21.6,4,2014.0,C,23.0,True
2013,23,Solomon Hill,1,IND,Arizona,11.9,8.7,4,2014.0,SF,22.0,True
2013,24,Tim Hardaway Jr.,1,NYK,Michigan,38.2,10.6,4,2014.0,SG,21.0,True
2013,25,Reggie Bullock,1,LAC,UNC,21.4,2.5,4,2014.0,SF,22.0,True
2013,26,Andre Roberson,1,MIN,Colorado,12.6,10.5,4,2014.0,SG,22.0,True
2013,27,Rudy Gobert,1,DEN,,124.9,30.400000000000002,4,2014.0,C,21.0,True
2013,28,Livio Jean-Charles,1,SAS,,,0.0,0,,,,False
2013,29,Archie Goodwin,1,OKC,Kentucky,1.1,1.2,4,2014.0,SG,19.0,True
2013,30,Nemanja Nedović,1,PHO,,-0.4,-0.4,1,2014.0,SG,22.0,True
2013,31,Allen Crabbe,3,CLE,California,13.7,9.9,4,2014.0,SG,21.0,True
2013,32,Álex Abrines,3,OKC,,5.0,2.1,1,2017.0,SG,20.0,True
2013,33,Carrick Felix,3,CLE,Arizona State,0.0,0.0,1,2014.0,SG,23.0,True
2013,34,Isaiah Canaan,3,HOU,Murray State,4.3,3.5,4,2014.0,PG,22.0,True
2013,35,Glen Rice Jr.,3,PHI,Georgia Tech,-0.2,-0.2,2,2014.0,SG,23.0,True
2013,36,Ray McCallum,3,SAC,Detroit Mercy,2.1,2.0999999999999996,3,2014.0,PG,22.0,True
2013,37,Tony Mitchell,3,DET,University of North Texas,0.2,0.30000000000000004,1,2014.0,PF,21.0,True
2013,38,Nate Wolters,3,WAS,South Dakota State,0.9,1.0,2,2014.0,PG,22.0,True
2013,39,Jeff Withey,3,POR,Kansas,6.8,6.7,4,2014.0,C,23.0,True
2013,40,Grant Jerrett,3,POR,Arizona,-0.1,-0.1,1,2015.0,PF,20.0,True
2013,41,Jamaal Franklin,3,MEM,San Diego State,0.0,0.0,2,2014.0,SG,22.0,True
2013,42,Pierre Jackson,3,PHI,Baylor,0.0,0.0,1,2017.0,PG,22.0,True
2013,43,Ricky Ledo,3,MIL,Providence,-0.6,-0.6,2,2014.0,SG,21.0,True
2013,44,Mike Muscala,3,DAL,Bucknell,19.2,7.1,4,2014.0,PF,22.0,True
2013,45,Marko Todorović,3,POR,,,0.0,0,,,,False
2013,46,Erick Green,3,UTA,Virginia Tech,0.1,0.1,2,2015.0,PG,22.0,True
2013,47,Raul Neto,3,ATL,,11.6,2.5,2,2016.0,PG,21.0,True
2013,48,Ryan Kelly,3,LAL,Duke,3.0,3.1,4,2014.0,PF,22.0,True
2013,49,Erik Murphy,3,CHI,Florida,-0.1,-0.1,1,2014.0,C,23.0,True
2013,50,James Ennis III,3,ATL,Cal State Long Beach,16.2,5.9,3,2015.0,SF,23.0,True
2013,51,Romero Osby,3,ORL,Oklahoma,,0.0,0,,,,False
2013,52,Lorenzo Brown,3,MIN,NC State,-0.2,-0.2,3,2014.0,PG,23.0,True
2013,53,Colton Iverson,3,IND,Colorado State,,0.0,0,,,,False
2013,54,Arsalan Kazemi,3,WAS,Oregon,,0.0,0,,,,False
2013,55,Joffrey Lauvergne,3,MEM,,5.2,3.9,3,2015.0,C,22.0,True
2013,56,Peyton Siva,3,DET,Louisville,-0.2,-0.2,1,2014.0,SG,23.0,True
2013,57,Alex Oriakhi,3,PHO,Missouri,,0.0,0,,,,False
2013,58,Deshaun Thomas,3,SAS,Ohio State,,0.0,0,,,,False
2013,59,Bojan Dubljević,3,MIN,,,0.0,0,,,,False
2013,60,Jānis Timma,3,MEM,,,0.0,0,,,,False
2014,1,Andrew Wiggins,1,CLE,Kansas,37.6,12.5,4,2015.0,SF,19.0,True
2014,2,Jabari Parker,1,MIL,Duke,13.8,10.1,4,2015.0,PF,19.0,True
2014,3,Joel Embiid,1,PHI,Kansas,69.0,8.1,2,2017.0,C,20.0,True
2014,4,Aaron Gordon,1,ORL,Arizona,50.1,13.0,4,2015.0,PF,19.0,True
2014,5,Danté Exum,1,UTA,,6.6,1.7999999999999998,3,2015.0,PG,19.0,True
2014,6,Marcus Smart,1,BOS,Oklahoma State,36.2,10.9,4,2015.0,PG,20.0,True
2014,7,Julius Randle,1,LAL,Kentucky,56.9,11.6,4,2015.0,PF,20.0,True
2014,8,Nik Stauskas,1,SAC,Michigan,3.9,2.6999999999999997,4,2015.0,SG,21.0,True
2014,9,Noah Vonleh,1,CHO,Indiana,9.4,5.1,4,2015.0,PF,19.0,True
2014,10,Elfrid Payton,1,PHI,Louisiana,15.1,11.7,4,2015.0,PG,20.0,True
2014,11,Doug McDermott,1,DEN,Creighton,21.7,7.699999999999999,4,2015.0,SF,23.0,True
2014,12,Dario Šarić,1,ORL,,20.8,7.6,2,2017.0,PF,20.0,True
2014,13,Zach LaVine,1,MIN,UCLA,38.6,5.2,4,2015.0,PG,19.0,True
2014,14,T.J. Warren,1,PHO,NC State,20.9,10.8,4,2015.0,SF,21.0,True
2014,15,Adreian Payne,1,ATL,Michigan State,-0.6,-0.6,4,2015.0,PF,23.0,True
2014,16,Jusuf Nurkić,1,CHI,,34.7,8.7,4,2015.0,C,20.0,True
2014,17,James Young,1,BOS,Kentucky,0.8,0.7999999999999999,4,2015.0,SG,19.0,True
2014,18,Tyler Ennis,1,PHO,Syracuse,1.3,1.3,4,2015.0,PG,20.0,True
2014,19,Gary Harris,1,CHI,Michigan State,27.5,13.399999999999999,4,2015.0,SG,20.0,True
2014,20,Bruno Caboclo,1,TOR,,1.5,-0.29999999999999993,4,2015.0,SF,19.0,True
2014,21,Mitch McGary,1,OKC,Michigan,1.3,1.3,2,2015.0,PF,22.0,True
2014,22,Jordan Adams,1,MEM,UCLA,0.4,0.4,2,2015.0,SG,20.0,True
2014,23,Rodney Hood,1,UTA,Duke,17.4,13.5,4,2015.0,SG,22.0,True
2014,24,Shabazz Napier,1,CHO,UConn,8.1,4.4,4,2015.0,PG,23.0,True
2014,25,Clint Capela,1,HOU,,72.6,20.5,4,2015.0,C,20.0,True
2014,26,P.J. Hairston,1,MIA,UNC,0.9,0.8999999999999999,2,2015.0,SG,22.0,True
2014,27,Bogdan Bogdanović,1,PHO,,25.0,2.9,1,2018.0,SG,22.0,True
2014,28,C.J. Wilcox,1,LAC,Washington,0.1,0.09999999999999998,3,2015.0,SG,24.0,True
2014,29,Josh Huestis,1,OKC,Stanford,0.7,0.7,3,2016.0,PF,23.0,True
2014,30,Kyle Anderson,1,SAS,UCLA,41.3,12.7,4,2015.0,SF,21.0,True
2014,31,Damien Inglis,3,MIL,,-0.1,-0.1,1,2016.0,SF,19.0,True
2014,32,K.J. McDaniels,3,PHI,Clemson,1.3,1.3,3,2015.0,SG,21.0,True
2014,33,Joe Harris,3,CLE,Virginia,23.1,5.0,4,2015.0,SG,23.0,True
2014,34,Cleanthony Early,3,NYK,Wichita State,-0.6,-0.6000000000000001,2,2015.0,SF,23.0,True
2014,35,Jarnell Stokes,3,UTA,Tennessee,0.6,0.7,3,2015.0,PF,21.0,True
2014,36,Johnny O'Bryant,3,MIL,LSU,0.2,0.19999999999999998,4,2015.0,PF,21.0,True
2014,37,DeAndre Daniels,3,TOR,UConn,,0.0,0,,,,False
2014,38,Spencer Dinwiddie,3,DET,Colorado,36.0,8.7,4,2015.0,PG,21.0,True
2014,39,Jerami Grant,3,PHI,Syracuse,40.7,10.9,4,2015.0,SF,20.0,True
2014,40,Glenn Robinson III,3,MIN,Michigan,7.9,4.0,4,2015.0,SG,21.0,True
2014,41,Nikola Jokić,3,DEN,,142.9,27.099999999999998,3,2016.0,C,19.0,True
2014,42,Nick Johnson,3,HOU,Arizona,-0.1,-0.1,1,2015.0,SG,22.0,True
2014,43,Edy Tavares,3,ATL,,0.2,0.30000000000000004,2,2016.0,C,22.0,True
2014,44,Markel Brown,3,MIN,Oklahoma State,1.1,1.1,3,2015.0,SG,23.0,True
2014,45,Dwight Powell,3,CHO,Stanford,50.5,14.899999999999999,4,2015.0,PF,23.0,True
2014,46,Jordan Clarkson,3,WAS,Missouri,25.9,8.7,4,2015.0,PG,22.0,True
2014,47,Russ Smith,3,PHI,Louisville,-0.2,-0.2,2,2015.0,PG,23.0,True
2014,48,Lamar Patterson,3,MIL,Pitt,0.1,0.1,2,2016.0,SG,23.0,True
2014,49,Cameron Bairstow,3,CHI,New Mexico,-0.1,-0.1,2,2015.0,PF,24.0,True
2014,50,Alec Brown,3,PHO,Green Bay,,0.0,0,,,,False
2014,51,Thanasis Antetokounmpo,3,NYK,,2.1,0.0,1,2016.0,SF,22.0,True
2014,52,Vasilije Micić,3,PHI,,-0.6,0.0,0,,,,False
2014,53,Alessandro Gentile,3,MIN,,,0.0,0,,,,False
2014,54,Nemanja Dangubić,3,PHI,,,0.0,0,,,,False
2014,55,Semaj Christon,3,MIA,Xavier,0.1,0.1,1,2017.0,PG,22.0,True
2014,56,Devyn Marble,3,DEN,Iowa,-0.3,-0.2,2,2015.0,SG,22.0,True
2014,57,Louis Labeyrie,3,IND,,,0.0,0,,,,False
2014,58,Jordan McRae,3,SAS,Tennessee,1.7,0.6000000000000001,2,2016.0,PG,23.0,True
2014,59,Xavier Thames,3,TOR,San Diego State,,0.0,0,,,,False
2014,60,Cory Jefferson,3,SAS,Baylor,0.9,0.9,2,2015.0,PF,24.0,True
2015,1,Karl-Anthony Towns,1,MIN,Kentucky,94.6,45.4,4,2016.0,C,20.0,True
2015,2,D'Angelo Russell,1,LAL,Ohio State,26.5,6.7,4,2016.0,PG,19.0,True
2015,3,Jahlil Okafor,1,PHI,Duke,7.2,5.2,4,2016.0,C,20.0,True
2015,4,Kristaps Porziņģis,1,NYK,,50.4,12.100000000000001,3,2016.0,PF,20.0,True
2015,5,Mario Hezonja,1,ORL,,3.2,2.4,4,2016.0,SF,20.0,True
2015,6,Willie Cauley-Stein,1,SAC,Kentucky,23.3,17.3,4,2016.0,C,22.0,True
2015,7,Emmanuel Mudiay,1,DEN,,-0.2,-1.1,4,2016.0,PG,19.0,True
2015,8,Stanley Johnson,1,DET,Arizona,6.9,3.3,4,2016.0,SF,19.0,True
2015,9,Frank Kaminsky,1,CHO,Wisconsin,15.9,11.0,4,2016.0,C,22.0,True
2015,10,Justise Winslow,1,MIA,Duke,8.2,7.8,4,2016.0,SF,19.0,True
2015,11,Myles Turner,1,IND,Texas,51.7,22.1,4,2016.0,C,19.0,True
2015,12,Trey Lyles,1,UTA,Kentucky,22.0,8.2,4,2016.0,PF,20.0,True
2015,13,Devin Booker,1,PHO,Kentucky,58.0,9.8,4,2016.0,SG,19.0,True
2015,14,Cameron Payne,1,OKC,Murray State,14.8,2.4,4,2016.0,PG,21.0,True
2015,15,Kelly Oubre Jr.,1,ATL,Kansas,27.6,8.3,4,2016.0,SF,20.0,True
2015,16,Terry Rozier,1,BOS,Louisville,30.6,9.899999999999999,4,2016.0,PG,21.0,True
2015,17,Rashad Vaughn,1,MIL,UNLV,-0.6,-0.6000000000000001,3,2016.0,SG,19.0,True
2015,18,Sam Dekker,1,HOU,Wisconsin,5.4,5.3,4,2016.0,PF,21.0,True
2015,19,Jerian Grant,1,WAS,Notre Dame,8.3,8.299999999999999,4,2016.0,PG,23.0,True
2015,20,Delon Wright,1,TOR,Utah,28.9,10.5,4,2016.0,PG,23.0,True
2015,21,Justin Anderson,1,DAL,Virginia,4.9,4.6,4,2016.0,SF,22.0,True
2015,22,Bobby Portis,1,CHI,Arkansas,36.6,9.0,4,2016.0,PF,20.0,True
2015,23,Rondae Hollis-Jefferson,1,POR,Arizona,12.9,9.1,4,2016.0,SF,21.0,True
2015,24,Tyus Jones,1,CLE,Duke,34.9,8.4,4,2016.0,PG,19.0,True
2015,25,Jarell Martin,1,MEM,LSU,3.2,3.2,4,2016.0,PF,21.0,True
2015,26,Nikola Milutinov,1,SAS,,,0.0,0,,,,False
2015,27,Larry Nance Jr.,1,LAL,Wyoming,35.2,16.4,4,2016.0,PF,23.0,True
2015,28,R.J. Hunter,1,BOS,Georgia State University,0.4,0.4,4,2016.0,SG,22.0,True
2015,29,Chris McCullough,1,BRK,Syracuse,0.6,0.6,3,2016.0,PF,20.0,True
2015,30,Kevon Looney,1,GSW,UCLA,38.1,10.3,4,2016.0,PF,19.0,True
2015,31,Cedi Osman,3,MIN,,12.5,2.4,2,2018.0,SF,20.0,True
2015,32,Montrezl Harrell,3,HOU,Louisville,42.9,19.2,4,2016.0,PF,22.0,True
2015,33,Jordan Mickey,3,BOS,LSU,0.5,0.5,3,2016.0,PF,21.0,True
2015,34,Anthony Brown,3,LAL,Stanford,-0.2,-0.3,3,2016.0,SF,23.0,True
2015,35,Willy Hernangómez,3,PHI,,16.3,7.8,3,2017.0,C,21.0,True
2015,36,Rakeem Christmas,3,MIN,Syracuse,0.5,0.5,2,2016.0,PF,24.0,True
2015,37,Richaun Holmes,3,PHI,Bowling Green,30.7,12.399999999999999,4,2016.0,PF,22.0,True
2015,38,Darrun Hilliard,3,DET,Villanova,0.3,0.3,3,2016.0,SG,22.0,True
2015,39,Juan Pablo Vaulet,3,CHO,,,0.0,0,,,,False
2015,40,Josh Richardson,3,MIA,Tennessee,27.7,15.7,4,2016.0,SG,22.0,True
2015,41,Pat Connaughton,3,BRK,Notre Dame,25.3,6.8,4,2016.0,SG,23.0,True
2015,42,Olivier Hanlan,3,UTA,Boston College,,0.0,0,,,,False
2015,43,Joe Young,3,IND,Oregon,0.4,0.3,3,2016.0,PG,23.0,True
2015,44,Andrew Harrison,3,PHO,Kentucky,3.2,3.2,3,2017.0,PG,21.0,True
2015,45,Marcus Thornton,3,BOS,William & Mary,,2.2,2,2016.0,SG,28.0,True
2015,46,Norman Powell,3,MIL,UCLA,36.4,7.4,4,2016.0,SG,22.0,True
2015,47,Artūras Gudaitis,3,PHI,,,0.0,0,,,,False
2015,48,Dakari Johnson,3,OKC,Kentucky,0.6,0.6,1,2018.0,C,20.0,True
2015,49,Aaron White,3,WAS,Iowa,,0.0,0,,,,False
2015,50,Marcus Eriksson,3,ATL,,,0.0,0,,,,False
2015,51,Tyler Harvey,3,ORL,Eastern Washington,,0.0,0,,,,False
2015,52,Satnam Singh,3,DAL,,,0.0,0,,,,False
2015,53,Sir'Dominic Pointer,3,CLE,St. John's,,0.0,0,,,,False
2015,54,Dani Díez,3,UTA,,,0.0,0,,,,False
2015,55,Cady Lalanne,3,SAS,UMass,,0.0,0,,,,False
2015,56,Branden Dawson,3,NOP,Michigan State,0.0,0.0,1,2016.0,PF,22.0,True
