draft_year,pick,player,bbref_id,has_page,has_college_stats,college_season,school,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct
2011,60,Isaiah Thomas,thomais02,True,True,2010-11,WASHINGTON,35.0,31.9,16.8,3.5,6.1,0.445,0.349,0.719
2012,1,Anthony Davis,davisan02,True,True,2011-12,KENTUCKY,40.0,32.0,14.2,10.4,1.3,0.623,0.15,0.709
2012,2,Michael Kidd-Gilchrist,kiddgmi01,True,True,2011-12,KENTUCKY,40.0,31.1,11.9,7.4,1.9,0.491,0.255,0.745
2012,3,Bradley Beal,bealbr01,True,True,2011-12,FLORIDA,37.0,34.2,14.8,6.7,2.2,0.445,0.339,0.769
2012,4,Dion Waiters,waitedi01,True,True,2011-12,SYRACUSE,37.0,24.1,12.6,2.3,2.5,0.476,0.363,0.729
2012,5,Thomas Robinson,robinth01,True,True,2011-12,KANSAS,39.0,31.8,17.7,11.9,1.8,0.505,0.5,0.682
2012,6,Damian Lillard,lillada01,True,True,2011-12,WEBERST,32.0,34.5,24.5,5.0,4.0,0.467,0.409,0.887
2012,7,Harrison Barnes,barneha02,True,True,2011-12,UNC,38.0,29.2,17.1,5.2,1.1,0.44,0.358,0.723
2012,8,Terrence Ross,rosste01,True,True,2011-12,WASHINGTON,35.0,31.1,16.4,6.4,1.4,0.457,0.371,0.766
2012,9,Andre Drummond,drumman01,True,True,2011-12,UCONN,34.0,28.4,10.0,7.6,0.4,0.538,0.0,0.295
2012,10,Austin Rivers,riverau01,True,True,2011-12,DUKE,34.0,33.2,15.5,3.4,2.1,0.433,0.365,0.658
2012,11,Meyers Leonard,leoname01,True,True,2011-12,ILLINOIS,32.0,31.8,13.6,8.2,1.3,0.584,0.091,0.732
2012,12,Jeremy Lamb,lambje01,True,True,2011-12,UCONN,34.0,37.2,17.7,4.9,1.7,0.478,0.336,0.81
2012,13,Kendall Marshall,marshke01,True,True,2011-12,UNC,36.0,33.0,8.1,2.6,9.8,0.467,0.354,0.696
2012,14,John Henson,hensojo01,True,True,2011-12,UNC,35.0,29.1,13.7,9.9,1.3,0.5,,0.511
2012,15,Maurice Harkless,harklma01,True,True,2011-12,STJOHNS,32.0,36.1,15.5,8.6,1.5,0.452,0.215,0.676
2012,16,Royce White,whitero03,True,True,2011-12,IOWAST,34.0,31.5,13.4,9.3,5.0,0.534,0.333,0.498
2012,17,Tyler Zeller,zellety01,True,True,2011-12,UNC,38.0,28.2,16.3,9.6,0.9,0.553,,0.808
2012,18,Terrence Jones,joneste01,True,True,2011-12,KENTUCKY,38.0,29.3,12.3,7.2,1.3,0.5,0.327,0.627
2012,19,Andrew Nicholson,nichoan01,True,True,2011-12,STBONNY,32.0,30.1,18.5,8.4,1.0,0.571,0.434,0.776
2012,20,Evan Fournier,fournev01,True,False,,,,,,,,,,
2012,21,Jared Sullinger,sullija01,True,True,2011-12,OHIOST,37.0,30.4,17.5,9.2,1.2,0.519,0.4,0.768
2012,22,Fab Melo,melofa01,True,True,2011-12,SYRACUSE,30.0,25.4,7.8,5.8,0.7,0.566,,0.633
2012,23,John Jenkins,jenkijo01,True,True,2011-12,VANDY,35.0,33.6,19.9,2.9,1.2,0.474,0.439,0.837
2012,24,Jared Cunningham,cunnija01,True,True,2011-12,OREGONST,36.0,34.6,17.9,3.8,2.8,0.45,0.338,0.737
2012,25,Tony Wroten,wroteto01,True,True,2011-12,WASHINGTON,35.0,30.3,16.0,5.0,3.7,0.443,0.161,0.583
2012,26,Miles Plumlee,plumlmi01,True,True,2011-12,DUKE,34.0,20.5,6.6,7.1,0.5,0.61,,0.632
2012,27,Arnett Moultrie,moultar01,True,True,2011-12,MISSST,30.0,35.8,16.4,10.5,1.2,0.549,0.444,0.78
2012,28,Perry Jones,jonespe01,True,True,2011-12,BAYLOR,33.0,30.7,13.5,7.6,1.3,0.5,0.303,0.696
2012,29,Marquis Teague,teaguma01,True,True,2011-12,KENTUCKY,40.0,32.6,10.0,2.5,4.8,0.412,0.325,0.714
2012,30,Festus Ezeli,ezelife01,True,True,2011-12,VANDY,26.0,23.2,10.1,5.9,0.3,0.539,,0.604
2012,31,Jeff Taylor,tayloje03,True,True,2011-12,VANDY,36.0,32.1,16.1,5.6,1.7,0.493,0.423,0.605
2012,32,Tomáš Satoranský,satorto01,True,False,,,,,,,,,,
2012,33,Bernard James,jamesbe01,True,True,2011-12,FLORIDAST,35.0,28.0,10.8,8.1,0.5,0.606,,0.552
2012,34,Jae Crowder,crowdja01,True,True,2011-12,MARQUETTE,35.0,32.9,17.5,8.4,2.1,0.498,0.345,0.735
2012,35,Draymond Green,greendr01,True,True,2011-12,MICHIGANST,37.0,33.2,16.2,10.6,3.8,0.449,0.388,0.723
2012,36,Orlando Johnson,johnsor01,True,True,2011-12,UCSB,31.0,34.4,19.7,5.8,2.9,0.451,0.427,0.698
2012,37,Quincy Acy,acyqu01,True,True,2011-12,BAYLOR,38.0,29.7,12.0,7.4,1.0,0.577,0.6,0.782
2012,38,Quincy Miller,millequ01,True,True,2011-12,BAYLOR,37.0,24.4,10.6,4.9,1.4,0.447,0.348,0.816
2012,39,Khris Middleton,middlkh01,True,True,2011-12,TEXASAM,20.0,28.8,13.2,5.0,2.3,0.415,0.26,0.75
2012,40,Will Barton,bartowi01,True,True,2011-12,MEMPHIS,35.0,35.3,18.0,8.0,2.9,0.509,0.346,0.749
2012,41,Tyshawn Taylor,tayloty01,True,True,2011-12,KANSAS,39.0,33.4,16.6,2.3,4.8,0.477,0.382,0.688
2012,42,Doron Lamb,lambdo01,True,True,2011-12,KENTUCKY,40.0,31.2,13.7,2.7,1.5,0.474,0.466,0.826
2012,43,Mike Scott,scottmi01,True,True,2011-12,VIRGINIA,32.0,31.2,18.0,8.3,1.2,0.563,0.3,0.808
2012,44,Kim English,engliki01,True,True,2011-12,MISSOURI,35.0,33.6,14.5,4.2,1.6,0.521,0.459,0.725
2012,45,Justin Hamilton,hamilju01,True,True,2011-12,LSU,33.0,30.0,12.9,7.2,0.9,0.494,0.25,0.781
2012,46,Darius Miller,milleda01,True,True,2011-12,KENTUCKY,40.0,26.1,9.9,2.8,2.1,0.474,0.376,0.797
2012,47,Kevin Murphy,murphke01,True,True,2011-12,TNTECH,33.0,34.5,20.6,5.2,2.3,0.444,0.416,0.721
2012,48,Kostas Papanikolaou,papanko01,True,False,,,,,,,,,,
2012,49,Kyle O'Quinn,oquinky01,True,True,2011-12,NORFOLKST,36.0,31.3,15.9,10.3,1.4,0.573,0.188,0.696
2012,50,İzzet Türkyılmaz,turkyiz01,True,False,,,,,,,,,,
2012,51,Kris Joseph,josepkr01,True,True,2011-12,SYRACUSE,37.0,32.2,13.4,4.7,1.5,0.421,0.345,0.745
2012,52,Ognjen Kuzmić,kuzmiog01,True,False,,,,,,,,,,
2012,53,Furkan Aldemir,aldemfu01,True,False,,,,,,,,,,
2012,54,Tornike Shengelia,shengto01,True,False,,,,,,,,,,
2012,55,Darius Johnson-Odom,johnsda03,True,True,2011-12,MARQUETTE,34.0,32.9,18.3,3.5,2.7,0.447,0.385,0.764
2012,56,Tomislav Zubčić,zubcito01,True,False,,,,,,,,,,
2012,57,İlkan Karaman,karamil01,True,False,,,,,,,,,,
2012,58,Robbie Hummel,hummero01,True,True,2011-12,PURDUE,35.0,32.2,16.4,7.2,1.9,0.417,0.383,0.825
2012,59,Marcus Denmon,denmoma01,True,True,2011-12,MISSOURI,35.0,34.6,17.7,5.0,2.1,0.46,0.407,0.896
2012,60,Robert Sacre,sacrero01,True,True,2011-12,GONZAGA,33.0,26.3,11.6,6.3,0.7,0.511,0.0,0.761
2013,1,Anthony Bennett,bennean01,True,True,2012-13,UNLV,35.0,27.1,16.1,8.1,1.0,0.533,0.375,0.701
2013,2,Victor Oladipo,oladivi01,True,True,2012-13,INDIANA,36.0,28.4,13.6,6.3,2.1,0.599,0.441,0.746
2013,3,Otto Porter Jr.,porteot01,True,True,2012-13,GEORGETOWN,31.0,35.4,16.2,7.5,2.7,0.48,0.422,0.777
2013,4,Cody Zeller,zelleco01,True,True,2012-13,INDIANA,36.0,29.5,16.5,8.0,1.3,0.564,0.0,0.757
2013,5,Alex Len,lenal01,True,True,2012-13,MARYLAND,38.0,26.4,11.9,7.8,1.0,0.534,0.125,0.686
2013,6,Nerlens Noel,noelne01,True,True,2012-13,KENTUCKY,24.0,31.9,10.5,9.5,1.6,0.59,,0.529
2013,7,Ben McLemore,mclembe01,True,True,2012-13,KANSAS,37.0,32.2,15.9,5.2,2.0,0.495,0.42,0.87
2013,8,Kentavious Caldwell-Pope,caldwke01,True,True,2012-13,GEORGIA,32.0,33.9,18.5,7.1,1.8,0.433,0.373,0.799
2013,9,Trey Burke,burketr01,True,True,2012-13,MICHIGAN,39.0,35.3,18.6,3.2,6.7,0.463,0.384,0.801
2013,10,CJ McCollum,mccolcj01,True,True,2012-13,LEHIGH,12.0,31.0,23.9,5.0,2.9,0.495,0.516,0.849
2013,11,Michael Carter-Williams,cartemi01,True,True,2012-13,SYRACUSE,40.0,35.2,11.9,5.0,7.3,0.393,0.294,0.694
2013,12,Steven Adams,adamsst01,True,True,2012-13,PITT,32.0,23.4,7.2,6.3,0.6,0.571,,0.443
2013,13,Kelly Olynyk,olynyke01,True,True,2012-13,GONZAGA,32.0,26.4,17.8,7.3,1.7,0.629,0.3,0.776
2013,14,Shabazz Muhammad,muhamsh01,True,True,2012-13,UCLA,32.0,30.8,17.9,5.2,0.8,0.443,0.377,0.711
2013,15,Giannis Antetokounmpo,antetgi01,True,False,,,,,,,,,,
2013,16,Lucas Nogueira,noguelu01,True,False,,,,,,,,,,
2013,17,Dennis Schröder,schrode01,True,False,,,,,,,,,,
2013,18,Shane Larkin,larkish01,True,True,2012-13,MIAMIFL,36.0,36.4,14.5,3.8,4.6,0.479,0.406,0.777
2013,19,Sergey Karasev,karasse01,True,False,,,,,,,,,,
2013,20,Tony Snell,snellto01,True,True,2012-13,NMEXICO,35.0,31.2,12.5,2.6,2.9,0.422,0.39,0.843
2013,21,Gorgui Dieng,dienggo01,True,True,2012-13,LOUISVILLE,33.0,31.1,9.8,9.4,2.0,0.534,,0.652
2013,22,Mason Plumlee,plumlma01,True,True,2012-13,DUKE,36.0,34.7,17.1,9.9,1.9,0.599,,0.681
2013,23,Solomon Hill,hillso01,True,True,2012-13,ARIZONA,35.0,33.0,13.4,5.3,2.7,0.458,0.39,0.766
2013,24,Tim Hardaway Jr.,hardati02,True,True,2012-13,MICHIGAN,38.0,34.8,14.5,4.7,2.4,0.437,0.374,0.694
2013,25,Reggie Bullock,bullore01,True,True,2012-13,UNC,35.0,31.4,13.9,6.5,2.9,0.483,0.436,0.767
2013,26,Andre Roberson,roberan03,True,True,2012-13,COLORADO,31.0,33.4,10.9,11.2,1.4,0.48,0.328,0.551
2013,27,Rudy Gobert,goberru01,True,False,,,,,,,,,,
2013,28,Livio Jean-Charles,jeancli01,True,False,,,,,,,,,,
2013,29,Archie Goodwin,goodwar01,True,True,2012-13,KENTUCKY,33.0,31.8,14.1,4.6,2.7,0.44,0.266,0.637
2013,30,Nemanja Nedović,nedovne01,True,False,,,,,,,,,,
2013,31,Allen Crabbe,crabbal01,True,True,2012-13,CALIFORNIA,33.0,36.2,18.4,6.1,2.6,0.459,0.348,0.813
2013,32,Álex Abrines,abrinal01,True,False,,,,,,,,,,
2013,33,Carrick Felix,felixca01,True,True,2012-13,ARIZONAST,35.0,35.3,14.6,8.1,1.6,0.5,0.374,0.664
2013,34,Isaiah Canaan,canaais01,True,True,2012-13,MURRAYST,31.0,36.5,21.8,3.5,4.3,0.431,0.37,0.822
2013,35,Glen Rice Jr.,ricegl02,True,True,2011-12,GATECH,21.0,29.9,13.0,6.7,2.3,0.457,0.333,0.606
2013,36,Ray McCallum,mccalra01,True,True,2012-13,DETROIT,33.0,36.6,18.7,5.1,4.5,0.491,0.323,0.717
2013,37,Tony Mitchell,mitchto02,True,True,2012-13,NTEXAS,32.0,32.4,13.0,8.5,0.8,0.44,0.3,0.675
2013,38,Nate Wolters,woltena01,True,True,2012-13,SDAKOTAST,33.0,38.1,22.3,5.6,5.8,0.485,0.379,0.813
2013,39,Jeff Withey,witheje01,True,True,2012-13,KANSAS,37.0,30.9,13.7,8.5,0.9,0.582,1.0,0.714
2013,40,Grant Jerrett,jerregr01,True,True,2012-13,ARIZONA,34.0,17.8,5.2,3.6,0.5,0.409,0.405,0.818
2013,41,Jamaal Franklin,frankja01,True,True,2012-13,SANDIEGOST,32.0,33.1,16.9,9.5,3.3,0.411,0.272,0.781
2013,42,Pierre Jackson,jackspi01,True,True,2012-13,BAYLOR,36.0,34.8,19.8,3.8,7.1,0.427,0.359,0.8
2013,43,Ricky Ledo,ledori01,True,False,,,,,,,,,,
2013,44,Mike Muscala,muscami01,True,True,2012-13,BUCKNELL,34.0,31.7,18.7,11.1,2.3,0.509,0.25,0.789
2013,45,Marko Todorović,todorma01,True,False,,,,,,,,,,
2013,46,Erick Green,greener01,True,True,2012-13,VATECH,32.0,36.4,25.0,4.0,3.8,0.475,0.389,0.816
2013,47,Raul Neto,netora01,True,False,,,,,,,,,,
2013,48,Ryan Kelly,kellyry01,True,True,2012-13,DUKE,23.0,28.9,12.9,5.3,1.7,0.453,0.422,0.812
2013,49,Erik Murphy,murpher01,True,True,2012-13,FLORIDA,36.0,26.4,12.2,5.5,1.4,0.516,0.453,0.784
2013,50,James Ennis III,ennisja01,True,True,2012-13,LONGBEACH,33.0,33.1,16.5,6.7,2.1,0.491,0.357,0.834
2013,51,Romero Osby,osbyro01,True,True,2012-13,OKLAHOMA,32.0,28.5,16.0,7.0,1.3,0.526,0.529,0.794
2013,52,Lorenzo Brown,brownlo01,True,True,2012-13,NCSTATE,33.0,34.2,12.4,4.3,7.2,0.419,0.263,0.771
2013,53,Colton Iverson,iversco01,True,True,2012-13,COLORADOST,35.0,29.5,14.2,9.8,1.3,0.596,,0.59
2013,54,Arsalan Kazemi,kazemar01,True,True,2012-13,OREGON,35.0,29.0,9.4,10.0,1.4,0.595,0.0,0.675
2013,55,Joffrey Lauvergne,lauvejo01,True,False,,,,,,,,,,
2013,56,Peyton Siva,sivape01,True,True,2012-13,LOUISVILLE,40.0,31.2,10.0,2.4,5.7,0.404,0.288,0.867
2013,57,Alex Oriakhi,oriakal01,True,True,2012-13,MISSOURI,34.0,25.8,11.2,8.4,0.4,0.639,,0.746
2013,58,Deshaun Thomas,thomade01,True,True,2012-13,OHIOST,37.0,35.4,19.8,5.9,1.3,0.444,0.344,0.834
2013,59,Bojan Dubljević,dubljbo01,True,False,,,,,,,,,,
2013,60,Jānis Timma,timmaja01,True,False,,,,,,,,,,
2014,1,Andrew Wiggins,wiggian01,True,True,2013-14,KANSAS,35.0,32.8,17.1,5.9,1.5,0.448,0.341,0.775
2014,2,Jabari Parker,parkeja01,True,True,2013-14,DUKE,35.0,30.7,19.1,8.7,1.2,0.473,0.358,0.748
2014,3,Joel Embiid,embiijo01,True,True,2013-14,KANSAS,28.0,23.1,11.2,8.1,1.4,0.626,0.2,0.685
2014,4,Aaron Gordon,gordoaa01,True,True,2013-14,ARIZONA,38.0,31.2,12.4,8.0,2.0,0.495,0.356,0.422
2014,5,Danté Exum,exumda01,True,False,,,,,,,,,,
2014,6,Marcus Smart,smartma01,True,True,2013-14,OKSTATE,31.0,32.7,18.0,5.9,4.8,0.422,0.299,0.728
2014,7,Julius Randle,randlju01,True,True,2013-14,KENTUCKY,40.0,30.8,15.0,10.4,1.4,0.501,0.167,0.706
2014,8,Nik Stauskas,stausni01,True,True,2013-14,MICHIGAN,36.0,35.6,17.5,2.9,3.3,0.47,0.442,0.824
2014,9,Noah Vonleh,vonleno01,True,True,2013-14,INDIANA,30.0,26.5,11.3,9.0,0.6,0.523,0.485,0.716
2014,10,Elfrid Payton,paytoel01,True,True,2013-14,ULALA,35.0,35.9,19.2,6.0,5.9,0.509,0.259,0.609
2014,11,Doug McDermott,mcderdo01,True,True,2013-14,CREIGHTON,35.0,33.7,26.7,7.0,1.6,0.526,0.449,0.864
2014,12,Dario Šarić,saricda01,True,False,,,,,,,,,,
2014,13,Zach LaVine,lavinza01,True,True,2013-14,UCLA,37.0,24.4,9.4,2.5,1.8,0.441,0.375,0.691
2014,14,T.J. Warren,warretj01,True,True,2013-14,NCSTATE,35.0,35.4,24.9,7.1,1.1,0.525,0.267,0.69
2014,15,Adreian Payne,paynead01,True,True,2013-14,MICHIGANST,31.0,28.1,16.4,7.3,1.3,0.503,0.423,0.79
2014,16,Jusuf Nurkić,nurkiju01,True,False,,,,,,,,,,
2014,17,James Young,youngja01,True,True,2013-14,KENTUCKY,40.0,32.4,14.3,4.3,1.7,0.407,0.349,0.706
2014,18,Tyler Ennis,ennisty01,True,True,2013-14,SYRACUSE,34.0,35.7,12.9,3.4,5.5,0.411,0.353,0.765
2014,19,Gary Harris,harriga01,True,True,2013-14,MICHIGANST,35.0,32.3,16.7,4.0,2.7,0.429,0.352,0.81
2014,20,Bruno Caboclo,cabocbr01,True,False,,,,,,,,,,
2014,21,Mitch McGary,mcgarmi01,True,True,2013-14,MICHIGAN,8.0,24.8,9.5,8.3,1.5,0.545,0.0,0.667
2014,22,Jordan Adams,adamsjo01,True,True,2013-14,UCLA,36.0,30.1,17.4,5.3,2.3,0.485,0.356,0.836
2014,23,Rodney Hood,hoodro01,True,True,2013-14,DUKE,35.0,32.9,16.1,3.9,2.1,0.464,0.42,0.807
2014,24,Shabazz Napier,napiesh01,True,True,2013-14,UCONN,40.0,35.1,18.0,5.9,4.9,0.429,0.405,0.87
2014,25,Clint Capela,capelca01,True,False,,,,,,,,,,
2014,26,P.J. Hairston,hairspj02,True,True,2012-13,UNC,34.0,23.6,14.6,4.3,1.4,0.431,0.396,0.779
2014,27,Bogdan Bogdanović,bogdabo01,True,False,,,,,,,,,,
2014,28,C.J. Wilcox,wilcocj01,True,True,2013-14,WASHINGTON,32.0,34.9,18.3,3.7,2.5,0.453,0.391,0.873
2014,29,Josh Huestis,huestjo01,True,True,2013-14,STANFORD,36.0,35.2,11.2,8.2,1.2,0.451,0.338,0.627
2014,30,Kyle Anderson,anderky01,True,True,2013-14,UCLA,36.0,33.2,14.6,8.8,6.5,0.48,0.483,0.737
2014,31,Damien Inglis,inglida01,True,False,,,,,,,,,,
2014,32,K.J. McDaniels,mcdankj01,True,True,2013-14,CLEMSON,36.0,33.7,17.1,7.1,1.6,0.459,0.304,0.842
2014,33,Joe Harris,harrijo01,True,True,2013-14,VIRGINIA,37.0,28.8,12.0,2.9,2.3,0.441,0.4,0.64
2014,34,Cleanthony Early,earlycl01,True,True,2013-14,WICHITAST,36.0,27.4,16.4,5.9,0.8,0.484,0.373,0.844
2014,35,Jarnell Stokes,stokeja01,True,True,2013-14,TENNESSEE,37.0,32.4,15.1,10.6,2.0,0.531,,0.696
2014,36,Johnny O'Bryant,obryajo01,True,True,2013-14,LSU,34.0,30.0,15.4,7.7,1.6,0.494,0.333,0.634
2014,37,DeAndre Daniels,daniede01,True,True,2013-14,UCONN,38.0,29.0,13.1,6.0,0.4,0.469,0.417,0.787
2014,38,Spencer Dinwiddie,dinwisp01,True,True,2013-14,COLORADO,17.0,31.1,14.7,3.1,3.8,0.466,0.413,0.857
2014,39,Jerami Grant,grantje01,True,True,2013-14,SYRACUSE,32.0,31.4,12.1,6.8,1.4,0.496,0.0,0.674
2014,40,Glenn Robinson III,robingl02,True,True,2013-14,MICHIGAN,37.0,32.3,13.1,4.4,1.2,0.488,0.306,0.757
2014,41,Nikola Jokić,jokicni01,True,False,,,,,,,,,,
2014,42,Nick Johnson,johnsni01,True,True,2013-14,ARIZONA,38.0,33.1,16.3,4.1,2.8,0.432,0.367,0.781
2014,43,Edy Tavares,tavarwa01,True,False,,,,,,,,,,
2014,44,Markel Brown,brownma02,True,True,2013-14,OKSTATE,34.0,35.3,17.2,5.3,2.9,0.473,0.379,0.768
2014,45,Dwight Powell,poweldw01,True,True,2013-14,STANFORD,36.0,32.4,14.0,6.9,3.1,0.462,0.256,0.687
2014,46,Jordan Clarkson,clarkjo01,True,True,2013-14,MISSOURI,35.0,35.1,17.5,3.8,3.4,0.448,0.281,0.831
2014,47,Russ Smith,smithru01,True,True,2013-14,LOUISVILLE,37.0,29.3,18.2,3.3,4.6,0.468,0.387,0.705
2014,48,Lamar Patterson,pattela01,True,True,2013-14,PITT,36.0,32.6,17.1,4.9,4.3,0.441,0.388,0.754
2014,49,Cameron Bairstow,bairsca01,True,True,2013-14,NMEXICO,34.0,32.9,20.4,7.4,1.6,0.556,0.333,0.735
2014,50,Alec Brown,brownal01,True,True,2013-14,WISCGB,30.0,30.3,15.3,5.7,1.0,0.476,0.42,0.727
2014,51,Thanasis Antetokounmpo,antetth01,True,False,,,,,,,,,,
2014,52,Vasilije Micić,micicva01,True,False,,,,,,,,,,
2014,53,Alessandro Gentile,gential01,True,False,,,,,,,,,,
2014,54,Nemanja Dangubić,dangune01,True,False,,,,,,,,,,
2014,55,Semaj Christon,chrisse01,True,True,2013-14,XAVIER,34.0,35.3,17.0,2.7,4.2,0.479,0.388,0.668
2014,56,Devyn Marble,marblde01,True,True,2013-14,IOWA,33.0,30.2,17.0,3.2,3.6,0.42,0.349,0.714
2014,57,Louis Labeyrie,labeylo01,True,False,,,,,,,,,,
2014,58,Jordan McRae,mcraejo01,True,True,2013-14,TENNESSEE,37.0,32.2,18.7,3.5,2.5,0.436,0.351,0.788
2014,59,Xavier Thames,thamexa01,True,True,2013-14,SANDIEGOST,36.0,31.3,17.6,2.9,3.2,0.411,0.374,0.834
2014,60,Cory Jefferson,jeffeco01,True,True,2013-14,BAYLOR,38.0,29.0,13.7,8.2,1.0,0.5,0.368,0.64
2015,1,Karl-Anthony Towns,townska01,True,True,2014-15,KENTUCKY,39.0,21.1,10.3,6.7,1.1,0.566,0.25,0.813
2015,2,D'Angelo Russell,russeda01,True,True,2014-15,OHIOST,35.0,33.9,19.3,5.7,5.0,0.449,0.411,0.756
2015,3,Jahlil Okafor,okafoja01,True,True,2014-15,DUKE,38.0,30.1,17.3,8.5,1.3,0.664,,0.51
2015,4,Kristaps Porziņģis,porzikr01,True,False,,,,,,,,,,
2015,5,Mario Hezonja,hezonma01,True,False,,,,,,,,,,
2015,6,Willie Cauley-Stein,caulewi01,True,True,2014-15,KENTUCKY,39.0,25.9,8.9,6.4,1.0,0.572,,0.617
2015,7,Emmanuel Mudiay,mudiaem01,True,False,,,,,,,,,,
2015,8,Stanley Johnson,johnsst04,True,True,2014-15,ARIZONA,38.0,28.4,13.8,6.5,1.7,0.446,0.371,0.742
2015,9,Frank Kaminsky,kaminfr01,True,True,2014-15,WISCONSIN,39.0,33.6,18.8,8.2,2.6,0.547,0.416,0.78
2015,10,Justise Winslow,winslju01,True,True,2014-15,DUKE,39.0,29.1,12.6,6.5,2.1,0.486,0.418,0.641
2015,11,Myles Turner,turnemy01,True,True,2014-15,TEXAS,34.0,22.2,10.1,6.5,0.6,0.455,0.274,0.839
2015,12,Trey Lyles,lylestr01,True,True,2014-15,KENTUCKY,36.0,23.0,8.7,5.2,1.1,0.488,0.138,0.735
2015,13,Devin Booker,bookede01,True,True,2014-15,KENTUCKY,38.0,21.5,10.0,2.0,1.1,0.47,0.411,0.828
2015,14,Cameron Payne,payneca01,True,True,2014-15,MURRAYST,35.0,32.2,20.2,3.7,6.0,0.456,0.377,0.787
2015,15,Kelly Oubre Jr.,oubreke01,True,True,2014-15,KANSAS,36.0,21.0,9.3,5.0,0.8,0.444,0.358,0.718
2015,16,Terry Rozier,roziete01,True,True,2014-15,LOUISVILLE,36.0,35.0,17.1,5.6,3.0,0.411,0.306,0.79
2015,17,Rashad Vaughn,vaughra01,True,True,2014-15,UNLV,23.0,32.3,17.8,4.8,1.6,0.439,0.383,0.694
2015,18,Sam Dekker,dekkesa01,True,True,2014-15,WISCONSIN,40.0,31.0,13.9,5.5,1.2,0.525,0.331,0.708
2015,19,Jerian Grant,grantje02,True,True,2014-15,NOTREDAME,38.0,37.1,16.5,3.0,6.7,0.478,0.316,0.78
2015,20,Delon Wright,wrighde01,True,True,2014-15,UTAH,35.0,33.3,14.5,4.9,5.1,0.509,0.356,0.836
2015,21,Justin Anderson,anderju01,True,True,2014-15,VIRGINIA,26.0,27.8,12.2,4.0,1.7,0.466,0.452,0.78
2015,22,Bobby Portis,portibo01,True,True,2014-15,ARKANSAS,36.0,29.9,17.5,8.9,1.2,0.536,0.467,0.737
2015,23,Rondae Hollis-Jefferson,holliro01,True,True,2014-15,ARIZONA,38.0,28.7,11.2,6.8,1.6,0.502,0.207,0.707
2015,24,Tyus Jones,jonesty01,True,True,2014-15,DUKE,39.0,33.9,11.8,3.5,5.6,0.417,0.379,0.889
2015,25,Jarell Martin,martija01,True,True,2014-15,LSU,33.0,35.1,16.9,9.2,1.8,0.509,0.269,0.69
2015,26,Nikola Milutinov,milutni01,True,False,,,,,,,,,,
2015,27,Larry Nance Jr.,nancela02,True,True,2014-15,WYOMING,31.0,34.9,16.1,7.2,2.5,0.514,0.333,0.786
2015,28,R.J. Hunter,hunterj01,True,True,2014-15,GEORGIAST,35.0,37.0,19.7,4.7,3.6,0.395,0.305,0.878
2015,29,Chris McCullough,mcculch01,True,True,2014-15,SYRACUSE,16.0,28.1,9.3,6.9,1.1,0.478,1.0,0.563
2015,30,Kevon Looney,looneke01,True,True,2014-15,UCLA,36.0,30.9,11.6,9.2,1.4,0.47,0.415,0.626
2015,31,Cedi Osman,osmande01,True,False,,,,,,,,,,
2015,32,Montrezl Harrell,harremo01,True,True,2014-15,LOUISVILLE,35.0,35.1,15.7,9.2,1.4,0.566,0.243,0.597
2015,33,Jordan Mickey,mickejo01,True,True,2014-15,LSU,31.0,34.9,15.4,9.9,1.3,0.504,0.111,0.646
2015,34,Anthony Brown,brownan02,True,True,2014-15,STANFORD,37.0,35.7,14.8,6.9,2.5,0.431,0.441,0.795
2015,35,Willy Hernangómez,hernawi01,True,False,,,,,,,,,,
2015,36,Rakeem Christmas,chrisra01,True,True,2014-15,SYRACUSE,31.0,34.3,17.5,9.1,1.5,0.552,0.0,0.712
2015,37,Richaun Holmes,holmeri01,True,True,2014-15,BOWLGREEN,31.0,28.8,14.7,8.0,0.8,0.563,0.419,0.712
2015,38,Darrun Hilliard,hillida01,True,True,2014-15,VILLANOVA,35.0,28.8,14.3,3.1,2.1,0.44,0.387,0.796
2015,39,Juan Pablo Vaulet,vauleju01,True,False,,,,,,,,,,
2015,40,Josh Richardson,richajo01,True,True,2014-15,TENNESSEE,32.0,36.3,16.0,4.5,3.6,0.461,0.359,0.798
2015,41,Pat Connaughton,connapa01,True,True,2014-15,NOTREDAME,38.0,35.6,12.5,7.4,1.5,0.466,0.423,0.781
2015,42,Olivier Hanlan,hanlaol01,True,True,2014-15,BOSTONCOLL,32.0,37.6,19.5,4.2,4.2,0.454,0.353,0.759
2015,43,Joe Young,youngjo01,True,True,2014-15,OREGON,36.0,36.7,20.7,4.4,3.8,0.448,0.357,0.925
2015,44,Andrew Harrison,harrian01,True,True,2014-15,KENTUCKY,39.0,25.5,9.3,2.2,3.6,0.378,0.383,0.792
2015,45,Marcus Thornton,thornma02,True,True,2014-15,WILLMARY,33.0,36.7,20.0,2.8,2.9,0.456,0.402,0.83
2015,46,Norman Powell,powelno01,True,True,2014-15,UCLA,36.0,34.6,16.4,4.7,2.1,0.456,0.319,0.751
2015,47,Artūras Gudaitis,gudaiar01,True,False,,,,,,,,,,
2015,48,Dakari Johnson,johnsda04,True,True,2014-15,KENTUCKY,39.0,16.3,6.4,4.6,0.7,0.506,,0.625
2015,49,Aaron White,whiteaa01,True,True,2014-15,IOWA,34.0,31.5,16.4,7.3,1.4,0.521,0.356,0.819
